USDT-USD,USDT-USD,USDT-USD,USDT-USD,USDT-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD
1.004729986190796,1.0189590454101562,0.9919610023498535,1.0018210411071777,57687160761,8140.93310546875,8879.51171875,8140.93310546875,8827.7646484375,44841784107,144.2510528564453,167.68154907226562,144.06492614746094,165.95535278320312,16712318373
1.0025399923324585,1.0224930047988892,0.9910550117492676,0.9996560215950012,49045902728,8825.34375,8890.1171875,8657.1875,8807.0107421875,40102834650,165.734619140625,170.42567443847656,161.109619140625,166.23068237304688,15173694057
1.0009770393371582,1.011167049407959,0.9933609962463379,0.9992309808731079,40752742739,8812.4814453125,8846.4609375,8612.095703125,8723.7861328125,31313981931,166.33282470703125,167.0581512451172,159.7096405029297,164.39100646972656,13735193018
0.9992870092391968,1.0141350030899048,0.9892799854278564,1.002879023551941,47263851458,8725.2099609375,8958.1220703125,8677.31640625,8929.0380859375,36372139320,164.4893798828125,173.0692138671875,162.77560424804688,170.7799530029297,14997091826
1.0012580156326294,1.0069910287857056,0.9939849972724915,1.0027409791946411,43805026250,8927.2119140625,9012.1982421875,8827.33203125,8942.80859375,32337772627,170.7477264404297,178.52877807617188,166.7890167236328,175.3656768798828,14929342256
1.000910997390747,1.0259120464324951,0.9930840134620667,0.9985349774360657,42680566067,8941.4453125,9164.3623046875,8620.080078125,8706.2451171875,34217320471,175.46759033203125,177.2476348876953,163.67686462402344,166.9698486328125,13713374132
0.9986410140991211,1.0066230297088623,0.9953830242156982,1.0006879568099976,33079894466,8704.6318359375,8745.5908203125,8560.4736328125,8657.642578125,26422375678,166.9041290283203,169.11488342285156,162.33160400390625,167.12051391601562,11144529787
1.000512957572937,1.0058820247650146,0.9952189922332764,1.0014179944992065,31080893275,8658.9912109375,8755.7060546875,8544.5205078125,8745.89453125,24097418512,167.0604705810547,169.9101104736328,165.81971740722656,169.69715881347656,9789369362
1.0014640092849731,1.0035159587860107,0.9971789717674255,1.000594973564148,29749248330,8744.2109375,8792.994140625,8636.7470703125,8680.8759765625,22600204051,169.60853576660156,171.00869750976562,166.77423095703125,168.29415893554688,9209827928
1.000722050666809,1.005092978477478,0.9963449835777283,0.9984089732170105,33631459310,8680.650390625,8687.7470703125,8333.6376953125,8406.515625,25770680779,168.2957000732422,168.31224060058594,160.29531860351562,162.92855834960938,10396868698
0.9991040229797363,1.0054140090942383,0.992917001247406,1.0029699802398682,33356108238,8405.5673828125,8514.6669921875,8266.8408203125,8445.4345703125,24397913026,162.8993682861328,164.3094482421875,156.74974060058594,163.05117797851562,10657671162
1.0036590099334717,1.0056840181350708,0.9965389966964722,1.0021129846572876,26340299495,8440.119140625,8458.453125,8296.21875,8367.84765625,19647331549,163.06729125976562,163.22723388671875,158.63247680664062,161.283935546875,8256956802
1.001947045326233,1.0083370208740234,0.9973589777946472,1.0005040168762207,29121614731,8364.41015625,8602.4013671875,8325.498046875,8596.830078125,22177678796,161.17681884765625,168.22032165527344,160.2811279296875,168.0771026611328,9261861590
1.0015499591827393,1.007146954536438,0.9932299852371216,1.0018999576568604,37771545362,8597.30859375,8977.7265625,8597.30859375,8909.8193359375,28647338393,168.00885009765625,172.92291259765625,166.90109252929688,170.93089294433594,11004476145
1.0020140409469604,1.008239984512329,0.9910669922828674,1.0007599592208862,44123906993,8912.5244140625,9358.58984375,8908.447265625,9358.58984375,34398744403,170.88485717773438,176.3703155517578,170.73806762695312,176.3703155517578,11772875064
1.0015289783477783,1.00626802444458,0.9931740164756775,1.002295970916748,42323320108,9357.470703125,9406.431640625,9269.4677734375,9316.6298828125,30682598115,176.34788513183594,178.8429718017578,175.0503387451172,175.0503387451172,10725267311
1.0032190084457397,1.0109959840774536,0.99754798412323,1.0014519691467285,43624728074,9316.0166015625,9553.1259765625,9230.8974609375,9508.9931640625,32378792851,174.91770935058594,186.26048278808594,172.3746337890625,184.6904754638672,12604789338
1.002195954322815,1.006945013999939,0.9974089860916138,1.000648021697998,40496855325,9508.3134765625,9521.7060546875,9230.7763671875,9350.529296875,29432489719,184.73690795898438,185.4058380126953,176.29681396484375,180.16017150878906,11728616394
1.0002520084381104,1.0049489736557007,0.997052013874054,1.0012160539627075,34763069931,9346.357421875,9439.3232421875,9313.2392578125,9392.875,25922656496,180.11376953125,183.84555053710938,179.74517822265625,183.6739501953125,11569697182
1.0016080141067505,1.008178949356079,0.9960960149765015,1.0005439519882202,40560625161,9389.8203125,9468.7978515625,9217.82421875,9344.365234375,30835736946,183.53250122070312,193.0803985595703,180.1739501953125,188.61753845214844,14054425389
1.0013610124588013,1.00667405128479,0.9943140149116516,0.9989129900932312,39849489336,9344.68359375,9540.3720703125,9248.6337890625,9293.521484375,30934096509,188.60740661621094,193.4368896484375,188.0126953125,189.8650665283203,12392875241
0.9993640184402466,1.0050630569458008,0.9963290095329285,1.0017449855804443,36950713371,9292.841796875,9331.265625,9112.8115234375,9180.962890625,29893183716,189.86172485351562,191.1114959716797,185.40362548828125,189.25059509277344,11714191695
1.0019149780273438,1.0064729452133179,0.993602991104126,1.0028380155563354,46504757742,9183.416015625,9701.2998046875,9163.7041015625,9613.423828125,35222060874,189.29910278320312,206.8040008544922,188.752685546875,204.23023986816406,14865434435
1.0021530389785767,1.0182470083236694,0.9962249994277954,0.997215986251831,46549174003,9617.8212890625,9824.619140625,9539.818359375,9729.8017578125,37628823716,204.12969970703125,214.59771728515625,201.90406799316406,212.33908081054688,16425589683
0.997452974319458,1.002750039100647,0.9948599934577942,0.997750997543335,42966951015,9726.0029296875,9834.716796875,9726.0029296875,9795.943359375,34522718159,212.31588745117188,223.14093017578125,212.30419921875,222.72605895996094,16673443564
0.9987729787826538,1.006553053855896,0.9940239787101746,0.999534010887146,44251729422,9793.0703125,9876.7490234375,9678.91015625,9865.119140625,35172043762,222.51097106933594,226.5880889892578,215.38629150390625,223.14651489257812,16741203125
0.9994410276412964,1.0080289840698242,0.9955700039863586,1.0014729499816895,44977724508,9863.89453125,10129.435546875,9850.392578125,10116.673828125,35807884663,222.98223876953125,229.86424255371094,222.98223876953125,228.5785675048828,15031356241
1.0012279748916626,1.0151909589767456,0.9950039982795715,1.0006400346755981,48784184264,10115.5595703125,10165.765625,9784.5634765625,9856.611328125,39386548075,228.54913330078125,229.1846160888672,218.08004760742188,223.522705078125,16210008511
1.0005749464035034,1.004830002784729,0.9914230108261108,0.9984229803085327,46001561028,9855.8916015625,10210.052734375,9729.3349609375,10208.236328125,37648059389,223.3849334716797,236.54713439941406,218.61761474609375,235.8511962890625,16964695963
0.9984599947929382,1.0063279867172241,0.9944700002670288,1.002558946609497,54829582150,10202.3876953125,10393.611328125,10202.3876953125,10326.0546875,43444303830,235.89822387695312,272.3988342285156,235.89627075195312,265.4061279296875,24545049386
1.0036089420318604,1.0158319473266602,0.9919080138206482,0.9985790252685547,63588479574,10323.9609375,10457.626953125,10116.1611328125,10214.3798828125,49356071373,265.0527038574219,273.7410583496094,258.9225158691406,268.0992431640625,25801317504
0.9986730217933655,1.0040860176086426,0.9956240057945251,1.0001139640808105,54698567058,10211.55078125,10321.99609375,10125.5341796875,10312.1162109375,43338264162,268.0232849121094,285.0564270019531,262.76251220703125,284.2174987792969,23558253463
0.9996839761734009,1.0152250528335571,0.9967359900474548,0.999127984046936,57250318373,10313.8564453125,10341.5556640625,9874.427734375,9889.4248046875,43865054831,284.5613098144531,287.1236877441406,264.2796630859375,264.72857666015625,23682452994
0.9988570213317871,1.0141849517822266,0.99515300989151,0.9992719888687134,60160518246,9889.1796875,10053.96875,9722.38671875,9934.43359375,43374780305,264.904052734375,272.8824462890625,242.48440551757812,259.89471435546875,25152366643
1.000717043876648,1.0074950456619263,0.992152988910675,0.9984740018844604,63038607545,9936.560546875,9938.8154296875,9507.6376953125,9690.142578125,45998298413,259.89056396484375,266.8712463378906,244.3353271484375,266.3634338378906,26024080089
0.9983969926834106,1.009063959121704,0.9893980026245117,1.0007590055465698,60616752516,9691.23046875,10161.935546875,9632.3828125,10141.99609375,47271023953,266.5088195800781,283.1961364746094,261.4638977050781,281.944580078125,26511477187
1.0001349449157715,1.0309590101242065,0.9963160157203674,1.0013240575790405,54920030584,10143.798828125,10191.67578125,9611.2236328125,9633.38671875,46992019710,282.0362854003906,283.5379333496094,259.76397705078125,259.76397705078125,22679414413
1.0020339488983154,1.0111550092697144,0.9938340187072754,1.002593994140625,55986244963,9629.3251953125,9643.216796875,9507.900390625,9608.4755859375,44925260237,259.8198547363281,263.6954040527344,250.95126342773438,257.949462890625,23229828870
1.0024000406265259,1.0072040557861328,0.9939889907836914,1.0031379461288452,47618138884,9611.7822265625,9723.0146484375,9589.7431640625,9686.44140625,40930547513,257.89111328125,267.0048522949219,255.6890869140625,265.6006164550781,20867593292
1.0017759799957275,1.0072410106658936,0.9970459938049316,1.0018290281295776,41243330013,9687.70703125,9698.2314453125,9600.728515625,9663.181640625,35838025154,265.55157470703125,266.38720703125,258.91314697265625,262.33172607421875,16906032862
1.0025990009307861,1.0042229890823364,0.992563009262085,0.9980170130729675,47448629411,9663.318359375,9937.404296875,9657.791015625,9924.515625,41185185761,262.2784118652344,273.754150390625,261.96051025390625,273.754150390625,19585998814
0.9991379976272583,1.0125559568405151,0.9960219860076904,0.9987999796867371,56599226979,9921.5830078125,9951.74609375,9537.04296875,9650.1748046875,45080496648,273.705078125,275.5395202636719,259.6251525878906,265.2164306640625,22400845640
0.9987409710884094,1.0125800371170044,0.9939259886741638,1.0014539957046509,55034243501,9651.3125,9652.7373046875,9305.021484375,9341.705078125,42515259129,265.28338623046875,265.4314880371094,246.85899353027344,247.81759643554688,21878882134
1.0012760162353516,1.0127160549163818,0.9938070178031921,1.002742052078247,68910958735,9338.2900390625,9354.7783203125,8704.4267578125,8820.5224609375,50420050762,247.74020385742188,249.6497039794922,221.2665557861328,225.68026733398438,26235617201
1.0020509958267212,1.0074609518051147,0.9926699995994568,0.9984130263328552,61401185853,8825.09375,8932.892578125,8577.19921875,8784.494140625,45470195695,225.68704223632812,237.2289276123047,212.66452026367188,226.75338745117188,25645522790
0.9987890124320984,1.0111329555511475,0.9919329881668091,0.9970890283584595,56902235264,8788.728515625,8890.4560546875,8492.9326171875,8672.455078125,44605450443,226.98760986328125,234.2089385986328,216.34620666503906,226.760498046875,22563530559
0.9962670207023621,1.0078480243682861,0.9935749769210815,1.0063680410385132,44948749121,8671.212890625,8775.6318359375,8599.5087890625,8599.5087890625,35792392544,226.8334503173828,232.25662231445312,219.8485107421875,219.8485107421875,18181296376
1.0063400268554688,1.007101058959961,0.9950039982795715,1.0004980564117432,45828960109,8599.7587890625,8726.796875,8471.212890625,8562.4541015625,35349164300,219.752685546875,226.67788696289062,214.13043212890625,218.97059631347656,18179807469
1.0015389919281006,1.0035550594329834,0.9942049980163574,0.9950000047683716,67439071909,8563.2646484375,8921.30859375,8532.630859375,8869.669921875,42857674409,218.7116241455078,232.81158447265625,217.28428649902344,230.5697784423828,20305587789
0.9949880242347717,1.0083880424499512,0.9935950040817261,1.0024969577789307,50681960308,8865.3876953125,8901.5986328125,8704.990234375,8787.7861328125,42386715821,230.5239715576172,232.3258056640625,221.732666015625,224.47962951660156,19853178572
1.0019750595092773,1.007567048072815,0.996097981929779,1.000622034072876,48605279710,8788.5419921875,8843.3662109375,8712.431640625,8755.24609375,34746706368,224.56533813476562,228.04042053222656,222.08888244628906,224.51797485351562,16567075208
1.0005760192871094,1.006060004234314,0.9963690042495728,1.0025219917297363,49920180590,8760.28515625,9142.0546875,8757.25390625,9078.7626953125,39698054597,224.6418914794922,234.3644561767578,224.6418914794922,229.2681884765625,18201291785
1.002845048904419,1.0059080123901367,0.9977279901504517,0.9984300136566162,49389801062,9078.30859375,9167.6953125,9032.0791015625,9122.5458984375,40826885651,229.16842651367188,243.5549774169922,228.7435760498047,243.52529907226562,19374772256
0.9980210065841675,1.0077259540557861,0.9973959922790527,1.000182032585144,46199415513,9121.6005859375,9163.220703125,8890.744140625,8909.9541015625,36216930370,243.7501983642578,249.97848510742188,237.55128479003906,237.85308837890625,19431652027
1.0007840394973755,1.0217939615249634,0.9979919791221619,1.0097750425338745,54758243672,8908.2060546875,8914.34375,8105.2529296875,8108.1162109375,39973102121,237.7806854248047,237.7806854248047,200.6029815673828,200.68905639648438,21381823651
1.0095950365066528,1.010424017906189,0.9912610054016113,0.9990479946136475,63879966769,8111.146484375,8177.79345703125,7690.09814453125,7923.64453125,46936995808,201.31849670410156,207.45140075683594,192.2698974609375,201.986328125,23645428606
0.9978399872779846,1.0132969617843628,0.9939590096473694,1.0017210245132446,51217843378,7922.14697265625,8136.9453125,7814.76318359375,7909.7294921875,42213940994,202.86395263671875,205.71424865722656,198.0644989013672,200.76724243164062,18344930072
1.0014979839324951,1.0077420473098755,0.9943349957466125,0.9988059997558594,47108137900,7910.08984375,7950.814453125,7642.8125,7911.43017578125,38682762605,200.76803588867188,202.9542999267578,184.36215209960938,194.8685302734375,16984790291
0.9989839792251587,1.078518033027649,0.9680899977684021,1.0535850524902344,74550564419,7913.6162109375,7929.1162109375,4860.35400390625,4970.7880859375,53980357243,194.73892211914062,195.14793395996094,111.21070861816406,112.34712219238281,22134741655
1.0396050214767456,1.0848020315170288,0.8994899988174438,0.999629020690918,99315334323,5017.8310546875,5838.11474609375,4106.98095703125,5563.70703125,74156772075,112.68999481201172,137.42953491210938,95.1843032836914,133.20181274414062,27864623061
1.000514030456543,1.0142070055007935,0.9903990030288696,1.0016210079193115,48327975513,5573.07763671875,5625.2265625,5125.0693359375,5200.3662109375,36154506008,133.5824737548828,134.484375,122.41447448730469,123.30602264404297,12740784545
1.0002340078353882,1.0185699462890625,0.9913420081138611,1.0019869804382324,43945453268,5201.06689453125,5836.64501953125,5169.283203125,5392.31494140625,33997889639,123.24606323242188,132.2421417236328,121.85365295410156,125.21430206298828,12719251813
1.0009700059890747,1.0413899421691895,0.9774450063705444,0.997003972530365,57318450774,5385.2294921875,5385.2294921875,4575.35791015625,5014.47998046875,45368026430,124.9961166381836,124.9961166381836,105.17144012451172,110.60587310791016,15984904590
0.9973779916763306,1.0129979848861694,0.9554830193519592,0.9761450290679932,46775877399,5002.578125,5371.3486328125,4981.9091796875,5225.62939453125,38622642935,110.40678405761719,118.98828125,110.40678405761719,113.9427490234375,12087490572
0.9737899899482727,1.0112570524215698,0.9709479808807373,0.9742479920387268,45836273197,5227.11376953125,5331.833984375,5069.3359375,5238.4384765625,37878801016,113.8576431274414,116.02162170410156,111.74311065673828,114.84226989746094,11617854009
0.9732840061187744,1.0113619565963745,0.9535859823226929,1.0031930208206177,64076531532,5245.41650390625,6329.73583984375,5236.96875,6191.19287109375,51000731797,114.83982849121094,140.52772521972656,114.73286437988281,136.59385681152344,16396753275
1.002377986907959,1.0256589651107788,0.9635599851608276,0.9975559711456299,72319289643,6191.65380859375,6844.26171875,5865.78173828125,6198.7783203125,54442976103,136.64927673339844,150.8538055419922,122.60565948486328,132.73716735839844,18960388062
0.9971680045127869,1.0160449743270874,0.9862210154533386,1.0009499788284302,52643956420,6206.521484375,6378.13525390625,5932.8232421875,6185.06640625,42494390880,133.1017608642578,135.972412109375,127.16375732421875,132.81871032714844,13684083308
1.0000920295715332,1.0160139799118042,0.9842720031738281,0.9990320205688477,49036623749,6185.55810546875,6359.697265625,5823.7138671875,5830.2548828125,40099664740,132.85113525390625,136.15164184570312,122.90933227539062,123.32115173339844,12497707224
1.000741958618164,1.0102720260620117,0.9651610255241394,0.9968119859695435,57333099378,5831.37451171875,6443.9345703125,5785.00439453125,6416.31494140625,46491916000,123.36598205566406,134.91160583496094,121.86788177490234,134.91160583496094,14149877968
0.996425986289978,1.01590895652771,0.9874089956283569,1.0004730224609375,57714092130,6436.642578125,6789.02294921875,6411.06640625,6734.8037109375,48221910672,135.1941375732422,141.9485321044922,133.1687774658203,138.76144409179688,14609068673
1.00410795211792,1.0123740434646606,0.991720974445343,0.9985939860343933,52254209223,6738.716796875,6892.51123046875,6536.92626953125,6681.06298828125,44590107888,138.9149627685547,141.40379333496094,134.30422973632812,136.19589233398438,13433092920
0.9985970258712769,1.0123670101165771,0.995058000087738,0.9984830021858215,42020889460,6675.1708984375,6735.4638671875,6590.962890625,6716.4404296875,35319797642,136.190673828125,138.83056640625,134.8860321044922,138.36155700683594,11367261176
0.9987040162086487,1.0287569761276245,0.9929779767990112,1.0133179426193237,41534264141,6719.38916015625,6793.83642578125,6466.70166015625,6469.79833984375,34585598367,138.36993408203125,139.90269470214844,133.9379425048828,133.9379425048828,11396286629
1.0142509937286377,1.0229560136795044,0.994297981262207,0.9997040033340454,44315404128,6467.25390625,6467.5009765625,6117.837890625,6242.19384765625,34885225901,134.03274536132812,134.03274536132812,126.96218872070312,130.9864959716797,12162403960
0.999705970287323,1.0138720273971558,0.9952710270881653,1.0019630193710327,35069971228,6245.62451171875,6250.46728515625,5920.0859375,5922.04296875,28373690931,131.0153350830078,131.17408752441406,125.4500503540039,125.58373260498047,9938133669
1.0017280578613281,1.0065629482269287,0.9895600080490112,1.0065339803695679,44148668942,5925.53857421875,6517.19580078125,5903.234375,6429.841796875,37101651525,125.57789611816406,133.91146850585938,125.28968048095703,132.904541015625,11841123306
1.005774974822998,1.0080070495605469,0.9929900169372559,1.0030269622802734,38970696054,6430.6064453125,6504.51513671875,6374.162109375,6438.64453125,32786468812,132.8209228515625,134.27413940429688,131.65289306640625,133.59356689453125,11065246317
1.0035990476608276,1.0108100175857544,0.9742149710655212,1.0047459602355957,47949493852,6437.3193359375,6612.57373046875,6202.37353515625,6606.7763671875,40346426266,133.61231994628906,135.63455200195312,129.73094177246094,135.63455200195312,12456564435
1.0071439743041992,1.011834979057312,0.9807339906692505,1.000717043876648,57261198792,6606.7763671875,7088.24755859375,6595.91845703125,6793.62451171875,47660646124,135.732177734375,146.78709411621094,135.732177734375,142.02914428710938,15322861686
1.0016460418701172,1.0105940103530884,0.9973919987678528,1.0017119646072388,46738928486,6797.396484375,7003.220703125,6673.3359375,6733.38720703125,38976504903,142.11045837402344,146.89987182617188,139.619384765625,142.09130859375,13184603402
1.0016529560089111,1.017382025718689,0.9951050281524658,1.004112958908081,39644126975,6738.3828125,6878.95361328125,6696.48486328125,6867.52734375,33185988584,142.21517944335938,145.37730407714844,140.121826171875,145.21939086914062,11946658257
1.004809021949768,1.0066590309143066,0.9971190094947815,1.00285005569458,35625789596,6862.53759765625,6883.4140625,6715.92919921875,6791.12939453125,29510409856,145.26101684570312,146.12852478027344,142.10208129882812,143.54664611816406,11280993591
1.0036640167236328,1.0127569437026978,0.9909319877624512,0.9928330183029175,60908262080,6788.0498046875,7271.78125,6782.8896484375,7271.78125,46896904615,143.60821533203125,169.27264404296875,143.5446014404297,169.13587951660156,21636382525
0.9926400184631348,1.0103579759597778,0.9905440211296082,0.9986289739608765,59032234493,7273.64404296875,7427.939453125,7136.71435546875,7176.41455078125,44243482668,169.14744567871094,175.20413208007812,164.2033233642578,165.10194396972656,21659346091
0.9979000091552734,1.0094389915466309,0.9863389730453491,0.9991239905357361,50475513637,7179.283203125,7356.2236328125,7153.3056640625,7334.0986328125,37563249549,165.24032592773438,173.21026611328125,164.49319458007812,172.64173889160156,17063110836
0.9983130097389221,1.0098979473114014,0.99481201171875,1.0034650564193726,44302706107,7337.96630859375,7341.4482421875,7179.09423828125,7302.08935546875,34815139178,172.76126098632812,172.8977813720703,167.98712158203125,170.80714416503906,14901696210
1.0031640529632568,1.01774001121521,0.9951959848403931,1.0007929801940918,56393183976,7303.8154296875,7303.8154296875,6802.47509765625,6865.4931640625,43622840992,170.8292694091797,170.94976806640625,154.9144744873047,158.41244506835938,17980944616
1.0009740591049194,1.005210041999817,0.9842429757118225,0.9981160163879395,40060959110,6867.4404296875,6926.06982421875,6789.9208984375,6859.0830078125,31222085946,158.5389862060547,161.16757202148438,155.29833984375,158.2160186767578,13555089447
0.9976509809494019,1.0100430250167847,0.9916729927062988,1.0081690549850464,44856466500,6858.06787109375,7119.947265625,6811.078125,6971.091796875,35759567632,158.23239135742188,164.51695251464844,156.3205108642578,161.14242553710938,15123721386
1.0084340572357178,1.02463698387146,0.9917569756507874,1.0003269910812378,50128306911,6965.61669921875,6965.61669921875,6668.259765625,6845.03759765625,38619308647,160.72067260742188,160.74969482421875,151.61448669433594,156.27955627441406,16465282133
0.9999669790267944,1.0066649913787842,0.9927380084991455,0.9968060255050659,42246776207,6843.28173828125,6958.55712890625,6793.8212890625,6842.427734375,34110434052,156.35595703125,160.94427490234375,155.86593627929688,157.5963897705078,14723156630
0.9963809847831726,1.0078190565109253,0.992563009262085,0.9995290040969849,40321714369,6845.5615234375,6928.66455078125,6633.40283203125,6642.10986328125,32288311031,157.56564331054688,160.71112060546875,152.80284118652344,153.28689575195312,14171753737
0.9999489784240723,1.0098010301589966,0.9811030030250549,1.0027190446853638,63213195169,6640.4541015625,7134.45068359375,6555.50439453125,7116.80419921875,46783242377,153.20042419433594,173.1572723388672,150.3594207763672,172.15737915039062,22910469236
1.002485990524292,1.0105359554290771,0.9959400296211243,1.006742000579834,43011919954,7116.552734375,7167.18310546875,7050.33203125,7096.1845703125,32513423567,172.2794189453125,174.27590942382812,169.75157165527344,171.63858032226562,16714684266
1.0074739456176758,1.010241985321045,0.9958009719848633,1.000777006149292,45234041690,7092.29150390625,7269.95654296875,7089.2470703125,7257.6650390625,32447188386,171.61807250976562,187.9404754638672,171.61807250976562,186.91400146484375,20160323443
1.000627040863037,1.0171680450439453,0.9991509914398193,1.0077040195465088,44414316787,7260.92236328125,7280.52197265625,7167.0546875,7189.4248046875,31311210215,186.8619842529297,188.0989227294922,180.12081909179688,181.61495971679688,19146038381
1.0077409744262695,1.016355037689209,0.999921977519989,1.004804015159607,54458798119,7186.87353515625,7240.29052734375,6835.5029296875,6881.95849609375,37747113936,181.480224609375,186.0835418701172,170.32127380371094,172.2971649169922,21266681335
1.0054229497909546,1.0125499963760376,0.9987360239028931,1.0064560174942017,42681951159,6879.7841796875,6934.5517578125,6834.4423828125,6880.3232421875,32589741511,172.01771545410156,175.178466796875,170.55284118652344,172.73770141601562,16458767984
1.0066100358963013,1.0084320306777954,0.9953629970550537,1.000910997390747,45471713945,6879.4404296875,7145.86572265625,6867.78173828125,7117.20751953125,33249153866,172.67039489746094,183.75100708007812,171.82659912109375,182.59957885742188,17994666395
1.0005450248718262,1.0076260566711426,0.9796680212020874,0.9976919889450073,56696647551,7121.30615234375,7491.78515625,7081.5947265625,7429.724609375,43500782316,182.62017822265625,189.0888671875,180.3406524658203,185.02867126464844,21275740032
0.9966319799423218,1.012326955795288,0.9922639727592468,1.0079319477081299,45214285339,7434.181640625,7574.19580078125,7434.181640625,7550.90087890625,34636526286,185.22210693359375,190.21038818359375,185.22210693359375,189.2369384765625,16788555028
1.0074759721755981,1.0125269889831543,0.9972220063209534,1.0046800374984741,44807056872,7550.48291015625,7641.36376953125,7521.67236328125,7569.93603515625,32941541447,189.2073974609375,196.79237365722656,188.45953369140625,195.5153045654297,18260969748
1.0048400163650513,1.0149940252304077,0.9956340193748474,1.0003119707107544,46243541830,7570.13916015625,7700.59423828125,7561.40771484375,7679.8671875,33070154491,195.41358947753906,199.344970703125,194.76806640625,197.31753540039062,18335367012
1.001142978668213,1.0099090337753296,0.9965530037879944,1.0040910243988037,50062655667,7679.4189453125,7795.60107421875,7679.4189453125,7795.60107421875,36162144725,197.47572326660156,199.55279541015625,193.45416259765625,197.22471618652344,18670194595
1.0040810108184814,1.0100140571594238,1.0007710456848145,1.007822036743164,45898873538,7796.97021484375,7814.52734375,7730.806640625,7807.05859375,33187959921,197.2735137939453,198.7865447998047,194.84942626953125,198.41539001464844,18217507467
1.0071779489517212,1.0143159627914429,0.992438018321991,1.0081230401992798,79272305845,7806.71240234375,8871.75390625,7786.04931640625,8801.0380859375,60201052203,198.46519470214844,218.4546356201172,198.12451171875,216.96823120117188,26397548759
1.0078610181808472,1.0186690092086792,0.9927340149879456,1.0051120519638062,89936833210,8797.669921875,9440.650390625,8533.255859375,8658.5537109375,66964629541,216.9091339111328,227.52969360351562,206.43692016601562,207.60205078125,28089191904
1.0031739473342896,1.0120350122451782,0.9987919926643372,1.0081369876861572,56216767268,8672.7822265625,9048.0234375,8667.763671875,8864.7666015625,44068389997,207.9017333984375,217.62802124023438,207.7808837890625,214.21910095214844,20816320834
